,index_x,id,track,artist,match,index_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
19,0,3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Pitbull/Kesha,1,0,0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,audio_features,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS,https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS,204160,4
20,0,1ykn6r2P7DV1WiIR7yEnvQ,Good Things Happen When Ya Drunk,Redfoo,1,0,0.941,0.587,11,-5.042,0,0.215,0.0846,1.38e-05,0.0892,0.72,123.031,audio_features,spotify:track:1ykn6r2P7DV1WiIR7yEnvQ,https://api.spotify.com/v1/tracks/1ykn6r2P7DV1WiIR7yEnvQ,https://api.spotify.com/v1/audio-analysis/1ykn6r2P7DV1WiIR7yEnvQ,179512,4
21,0,78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,Doja Cat,1,0,0.707,0.955,10,-4.593,0,0.222,0.127,0,0.202,0.575,125.989,audio_features,spotify:track:78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/tracks/78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/audio-analysis/78qd8dvwea0Gosb6Fe6j3k,134240,4
22,0,0upFohXrGxIIAjyaJmCkMU,"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",Teriyaki Boyz,1,0,0.757,0.892,6,-5.321,1,0.124,0.178,4.19e-05,0.0719,0.936,127.014,audio_features,spotify:track:0upFohXrGxIIAjyaJmCkMU,https://api.spotify.com/v1/tracks/0upFohXrGxIIAjyaJmCkMU,https://api.spotify.com/v1/audio-analysis/0upFohXrGxIIAjyaJmCkMU,255947,4
23,1,3KliPMvk1EvFZu9cvkj8p1,Work Bitch,Britney Spears,1,0,0.629,0.824,9,-6.53,1,0.159,0.155,0.000628,0.0651,0.852,128.01,audio_features,spotify:track:3KliPMvk1EvFZu9cvkj8p1,https://api.spotify.com/v1/tracks/3KliPMvk1EvFZu9cvkj8p1,https://api.spotify.com/v1/audio-analysis/3KliPMvk1EvFZu9cvkj8p1,247960,4
24,0,6R6ZoHTypt5lt68MWbzZXv,Sour Candy (with BLACKPINK),Lady Gaga/BLACKPINK,0,0,0.752,0.87,9,-3.812,0,0.0623,0.0604,1.12e-05,0.489,0.784,120.006,audio_features,spotify:track:6R6ZoHTypt5lt68MWbzZXv,https://api.spotify.com/v1/tracks/6R6ZoHTypt5lt68MWbzZXv,https://api.spotify.com/v1/audio-analysis/6R6ZoHTypt5lt68MWbzZXv,157707,4
25,20,5dyx8J5jiuDLqRDVk2Qc7K,Diamonds (with Normani),Megan Thee Stallion/Normani,2,0,0.785,0.753,1,-3.841,1,0.0873,0.188,1.01e-06,0.265,0.488,94.012,audio_features,spotify:track:5dyx8J5jiuDLqRDVk2Qc7K,https://api.spotify.com/v1/tracks/5dyx8J5jiuDLqRDVk2Qc7K,https://api.spotify.com/v1/audio-analysis/5dyx8J5jiuDLqRDVk2Qc7K,199301,4
26,0,2n3CaPGPLYnYAvTEwKCX8t,Mmm Yeah (feat. Pitbull),Austin Mahone/Pitbull,1,0,0.712,0.922,6,-3.902,0,0.0411,0.00266,1.9e-06,0.268,0.976,125.984,audio_features,spotify:track:2n3CaPGPLYnYAvTEwKCX8t,https://api.spotify.com/v1/tracks/2n3CaPGPLYnYAvTEwKCX8t,https://api.spotify.com/v1/audio-analysis/2n3CaPGPLYnYAvTEwKCX8t,231625,4
27,19,6c5kEAB51w9DmO7DAnabqv,All for Love (feat. Kodaline),Sigala/Kodaline,2,0,0.625,0.794,7,-3.787,1,0.0308,0.0466,1.95e-06,0.172,0.321,105.028,audio_features,spotify:track:6c5kEAB51w9DmO7DAnabqv,https://api.spotify.com/v1/tracks/6c5kEAB51w9DmO7DAnabqv,https://api.spotify.com/v1/audio-analysis/6c5kEAB51w9DmO7DAnabqv,223600,4
28,0,6U2NuJILEOEpW2tVCuqKHb,Dura - Remix,Daddy Yankee/Natti Natasha/Becky G,3,0,0.772,0.803,1,-3.035,1,0.0468,0.188,0,0.434,0.853,94.981,audio_features,spotify:track:6U2NuJILEOEpW2tVCuqKHb,https://api.spotify.com/v1/tracks/6U2NuJILEOEpW2tVCuqKHb,https://api.spotify.com/v1/audio-analysis/6U2NuJILEOEpW2tVCuqKHb,242160,4
29,0,7qdwxPtreqBCc41dLR7hCl,Hey Baby (Drop It to the Floor) (feat. T-Pain),Pitbull/T-Pain,2,0,0.596,0.912,10,-3.446,0,0.0863,0.036,0,0.27,0.775,128.027,audio_features,spotify:track:7qdwxPtreqBCc41dLR7hCl,https://api.spotify.com/v1/tracks/7qdwxPtreqBCc41dLR7hCl,https://api.spotify.com/v1/audio-analysis/7qdwxPtreqBCc41dLR7hCl,234453,4
30,0,0U4Y2eJjZMXdwhyY4GLcQo,Oops!...I Did It Again - Remastered,Britney Spears,1,0,0.768,0.816,1,-5.547,0,0.0461,0.294,0.000106,0.262,0.881,95.077,audio_features,spotify:track:0U4Y2eJjZMXdwhyY4GLcQo,https://api.spotify.com/v1/tracks/0U4Y2eJjZMXdwhyY4GLcQo,https://api.spotify.com/v1/audio-analysis/0U4Y2eJjZMXdwhyY4GLcQo,211040,4
