,index_x,id,track,artist,match,index_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
0,0,2fBEJh8uu5rskaSLJ5XDrY,"Old Town Road (Seoul Town Road Remix) [Originally Performed by Lil Nas X, RM and BTS] [Instrumental]",3 Dope Brothas,0,0,0.784,0.512,1,-12.269,1,0.13,0.000238,0.921,0.0874,0.445,135.983,audio_features,spotify:track:2fBEJh8uu5rskaSLJ5XDrY,https://api.spotify.com/v1/tracks/2fBEJh8uu5rskaSLJ5XDrY,https://api.spotify.com/v1/audio-analysis/2fBEJh8uu5rskaSLJ5XDrY,114571,4
1,1,3NEjuId3qYDT482ykUBbeI,Get A Bag,Chance the Rapper/Calboy,1,0,0.698,0.715,11,-5.17,1,0.0841,0.00375,0.0,0.0887,0.679,153.981,audio_features,spotify:track:3NEjuId3qYDT482ykUBbeI,https://api.spotify.com/v1/tracks/3NEjuId3qYDT482ykUBbeI,https://api.spotify.com/v1/audio-analysis/3NEjuId3qYDT482ykUBbeI,201079,4
2,0,7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),Powfu/beabadoobee,2,0,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,audio_features,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,173333,4
3,0,7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money/Gunna/Don Toliver,2,0,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,audio_features,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,https://api.spotify.com/v1/tracks/7hxHWCCAIIxFLCzvDgnQHX,https://api.spotify.com/v1/audio-analysis/7hxHWCCAIIxFLCzvDgnQHX,195429,4
4,0,2wsHtKgXtW83P4yTfFlH8s,Yummy,Justin Bieber,1,0,0.677,0.506,9,-6.652,0,0.0964,0.345,0.0,0.118,0.497,145.843,audio_features,spotify:track:2wsHtKgXtW83P4yTfFlH8s,https://api.spotify.com/v1/tracks/2wsHtKgXtW83P4yTfFlH8s,https://api.spotify.com/v1/audio-analysis/2wsHtKgXtW83P4yTfFlH8s,208520,4
5,0,2CUFdVkKOIvBcQnvZ3zbLV,Intentions,Justin Bieber/Quavo,2,0,0.813,0.554,9,-6.631,1,0.0544,0.315,0.0,0.105,0.86,148.011,audio_features,spotify:track:2CUFdVkKOIvBcQnvZ3zbLV,https://api.spotify.com/v1/tracks/2CUFdVkKOIvBcQnvZ3zbLV,https://api.spotify.com/v1/audio-analysis/2CUFdVkKOIvBcQnvZ3zbLV,212869,4
6,4,6ZOXF7nbzCpPVNlC0AG1rF,Indigo,Chris Brown,1,0,0.596,0.754,3,-4.791,0,0.127,0.331,0.0,0.247,0.533,151.921,audio_features,spotify:track:6ZOXF7nbzCpPVNlC0AG1rF,https://api.spotify.com/v1/tracks/6ZOXF7nbzCpPVNlC0AG1rF,https://api.spotify.com/v1/audio-analysis/6ZOXF7nbzCpPVNlC0AG1rF,192627,4
7,0,4uTvPEr01pjTbZgl7jcKBD,NASA,Ariana Grande,1,0,0.747,0.458,6,-6.891,1,0.303,0.451,0.0,0.252,0.47,75.029,audio_features,spotify:track:4uTvPEr01pjTbZgl7jcKBD,https://api.spotify.com/v1/tracks/4uTvPEr01pjTbZgl7jcKBD,https://api.spotify.com/v1/audio-analysis/4uTvPEr01pjTbZgl7jcKBD,182000,4
8,3,2T5NBwKRySiCR78vVk08vr,BLIND (feat. Young Thug),DaBaby/Young Thug,2,0,0.709,0.679,11,-6.503,0,0.346,0.0115,0.0,0.0971,0.754,162.973,audio_features,spotify:track:2T5NBwKRySiCR78vVk08vr,https://api.spotify.com/v1/tracks/2T5NBwKRySiCR78vVk08vr,https://api.spotify.com/v1/audio-analysis/2T5NBwKRySiCR78vVk08vr,153467,4
9,0,0UC4fdX15BLQYKXJRPifxM,Richer Than Errybody (feat. YoungBoy Never Broke Again & DaBaby),Gucci Mane/DaBaby/YoungBoy Never Broke Again,2,0,0.71,0.739,8,-5.061,0,0.205,0.208,0.0,0.572,0.483,145.038,audio_features,spotify:track:0UC4fdX15BLQYKXJRPifxM,https://api.spotify.com/v1/tracks/0UC4fdX15BLQYKXJRPifxM,https://api.spotify.com/v1/audio-analysis/0UC4fdX15BLQYKXJRPifxM,237289,4
