,index_x,id,track,artist,match,index_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
68,0,6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,1,0,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,audio_features,spotify:track:6b8Be6ljOzmkOmFslEb23P,https://api.spotify.com/v1/tracks/6b8Be6ljOzmkOmFslEb23P,https://api.spotify.com/v1/audio-analysis/6b8Be6ljOzmkOmFslEb23P,225983,4
69,0,2CsUpzZJZaOermNw9uhfi0,Any Friend of Diane's,Weezer,1,0,0.544,0.844,11,-4.748,1,0.0285,0.0516,0.0,0.229,0.699,90.039,audio_features,spotify:track:2CsUpzZJZaOermNw9uhfi0,https://api.spotify.com/v1/tracks/2CsUpzZJZaOermNw9uhfi0,https://api.spotify.com/v1/audio-analysis/2CsUpzZJZaOermNw9uhfi0,214840,4
70,2,77VLYTyrdlHEWcjhjQoXlz,Oh Child,Robin Schulz,1,0,0.727,0.598,8,-8.425,1,0.0515,0.0661,1.07e-05,0.0975,0.683,97.037,audio_features,spotify:track:77VLYTyrdlHEWcjhjQoXlz,https://api.spotify.com/v1/tracks/77VLYTyrdlHEWcjhjQoXlz,https://api.spotify.com/v1/audio-analysis/77VLYTyrdlHEWcjhjQoXlz,197627,4
71,0,5icOoE6VgqFKohjWWNp0Ac,Here With Me,Marshmello/CHVRCHES,2,0,0.791,0.565,5,-3.933,0,0.0439,0.0623,0.0,0.156,0.181,99.961,audio_features,spotify:track:5icOoE6VgqFKohjWWNp0Ac,https://api.spotify.com/v1/tracks/5icOoE6VgqFKohjWWNp0Ac,https://api.spotify.com/v1/audio-analysis/5icOoE6VgqFKohjWWNp0Ac,156347,4
72,0,1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled/Rihanna/Bryson Tiller,3,0,0.671,0.672,0,-3.094,0,0.0688,0.0329,0.0,0.118,0.632,97.979,audio_features,spotify:track:1OAh8uOEOvTDqkKFsKksCi,https://api.spotify.com/v1/tracks/1OAh8uOEOvTDqkKFsKksCi,https://api.spotify.com/v1/audio-analysis/1OAh8uOEOvTDqkKFsKksCi,204173,4
73,0,5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),Tyga/Offset,1,0,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,audio_features,spotify:track:5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,232959,4
74,0,1z6CcHAbPpw2R23jDJmW1T,A Sweeter Place (feat. Kid Cudi),Selena Gomez/Kid Cudi,2,0,0.583,0.777,10,-6.991,0,0.185,0.109,0.000509,0.108,0.31,190.054,audio_features,spotify:track:1z6CcHAbPpw2R23jDJmW1T,https://api.spotify.com/v1/tracks/1z6CcHAbPpw2R23jDJmW1T,https://api.spotify.com/v1/audio-analysis/1z6CcHAbPpw2R23jDJmW1T,263306,4
75,0,0EAtqMkJ13QYAN7QDcFiDs,Taste of Bitter Love,Gladys Knight & The Pips,0,0,0.753,0.826,7,-5.547,0,0.0391,0.192,0.00936,0.0568,0.676,109.283,audio_features,spotify:track:0EAtqMkJ13QYAN7QDcFiDs,https://api.spotify.com/v1/tracks/0EAtqMkJ13QYAN7QDcFiDs,https://api.spotify.com/v1/audio-analysis/0EAtqMkJ13QYAN7QDcFiDs,278627,4
76,0,0U372D2pbraSnrTFxSYlNj,No More Sad Songs (feat. Machine Gun Kelly),Little Mix/Machine Gun Kelly,2,0,0.709,0.778,7,-3.533,0,0.046,0.0782,8.3e-06,0.306,0.7,102.022,audio_features,spotify:track:0U372D2pbraSnrTFxSYlNj,https://api.spotify.com/v1/tracks/0U372D2pbraSnrTFxSYlNj,https://api.spotify.com/v1/audio-analysis/0U372D2pbraSnrTFxSYlNj,225200,4
77,0,4X2fkLWuleECUWrhpZ2yaQ,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,Pitbull/J Balvin/Camila Cabello,2,0,0.694,0.957,9,-3.115,0,0.171,0.0243,3.4e-06,0.108,0.505,106.002,audio_features,spotify:track:4X2fkLWuleECUWrhpZ2yaQ,https://api.spotify.com/v1/tracks/4X2fkLWuleECUWrhpZ2yaQ,https://api.spotify.com/v1/audio-analysis/4X2fkLWuleECUWrhpZ2yaQ,194880,4
78,0,29JrmE89KgRyCxBIzq2Ocw,Strip That Down (feat. Quavo),Liam Payne/Quavo,1,0,0.873,0.495,6,-5.446,1,0.0518,0.199,0.0,0.0805,0.546,106.033,audio_features,spotify:track:29JrmE89KgRyCxBIzq2Ocw,https://api.spotify.com/v1/tracks/29JrmE89KgRyCxBIzq2Ocw,https://api.spotify.com/v1/audio-analysis/29JrmE89KgRyCxBIzq2Ocw,202062,4
79,0,1zE2UhvqACYwWZBi8Ydnl1,Superstition - Sami Dee's Flamantic Remix,Jose Sousa/Mr Maph,0,0,0.652,0.902,8,-5.422,1,0.0507,0.000979,0.107,0.0592,0.78,123.986,audio_features,spotify:track:1zE2UhvqACYwWZBi8Ydnl1,https://api.spotify.com/v1/tracks/1zE2UhvqACYwWZBi8Ydnl1,https://api.spotify.com/v1/audio-analysis/1zE2UhvqACYwWZBi8Ydnl1,386049,4
80,0,2gvlPqqngL3BppFCwLXnVc,Future,Red Velvet,0,0,0.717,0.868,7,-3.073,1,0.04,0.438,0.0,0.148,0.552,100.005,audio_features,spotify:track:2gvlPqqngL3BppFCwLXnVc,https://api.spotify.com/v1/tracks/2gvlPqqngL3BppFCwLXnVc,https://api.spotify.com/v1/audio-analysis/2gvlPqqngL3BppFCwLXnVc,215880,4
81,0,6U2NuJILEOEpW2tVCuqKHb,Dura - Remix,Daddy Yankee/Natti Natasha/Becky G,3,0,0.772,0.803,1,-3.035,1,0.0468,0.188,0.0,0.434,0.853,94.981,audio_features,spotify:track:6U2NuJILEOEpW2tVCuqKHb,https://api.spotify.com/v1/tracks/6U2NuJILEOEpW2tVCuqKHb,https://api.spotify.com/v1/audio-analysis/6U2NuJILEOEpW2tVCuqKHb,242160,4
82,1,0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike/David Guetta/Daddy Yankee,2,0,0.765,0.906,8,-2.097,0,0.0965,0.125,0.0,0.423,0.95,96.071,audio_features,spotify:track:0U6bQIAh6MCGo1xjbIIx2S,https://api.spotify.com/v1/tracks/0U6bQIAh6MCGo1xjbIIx2S,https://api.spotify.com/v1/audio-analysis/0U6bQIAh6MCGo1xjbIIx2S,184558,4
83,0,23aiisG9aUDdJwI4inkIMP,Dura,Daddy Yankee,1,0,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.838,95.002,audio_features,spotify:track:23aiisG9aUDdJwI4inkIMP,https://api.spotify.com/v1/tracks/23aiisG9aUDdJwI4inkIMP,https://api.spotify.com/v1/audio-analysis/23aiisG9aUDdJwI4inkIMP,200480,4
