,index_x,id,track,artist,match,index_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
0,5,60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",Pharrell Williams,1,0,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,audio_features,spotify:track:60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/tracks/60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/audio-analysis/60nZcImufyMA1MKQY3dcCH,232720,4
1,0,1CiVz2WkmZRwhU3A6J2Gjz,Shake It Off,Taylor Swift,1,0,0.647,0.8,7,-5.384,1,0.165,0.0647,0,0.334,0.942,160.078,audio_features,spotify:track:1CiVz2WkmZRwhU3A6J2Gjz,https://api.spotify.com/v1/tracks/1CiVz2WkmZRwhU3A6J2Gjz,https://api.spotify.com/v1/audio-analysis/1CiVz2WkmZRwhU3A6J2Gjz,219200,4
2,0,7j56HrjR9cGzvekvZY3Faz,HandClap,Fitz and The Tantrums,0,0,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,audio_features,spotify:track:7j56HrjR9cGzvekvZY3Faz,https://api.spotify.com/v1/tracks/7j56HrjR9cGzvekvZY3Faz,https://api.spotify.com/v1/audio-analysis/7j56HrjR9cGzvekvZY3Faz,193253,4
3,0,65NxKecQKZd1Pb8xEP3GIS,What Do You Mean?,Justin Bieber,1,0,0.832,0.631,5,-6.19,0,0.0736,0.585,0.000892,0.0838,0.836,125.038,audio_features,spotify:track:65NxKecQKZd1Pb8xEP3GIS,https://api.spotify.com/v1/tracks/65NxKecQKZd1Pb8xEP3GIS,https://api.spotify.com/v1/audio-analysis/65NxKecQKZd1Pb8xEP3GIS,208543,4
4,0,1SdwlHsv8bWHbAlIw5Jfgo,Laughter,Official HIGE DANdism,0,0,0.396,0.801,4,-4.673,1,0.035,0.023,0,0.138,0.366,159.769,audio_features,spotify:track:1SdwlHsv8bWHbAlIw5Jfgo,https://api.spotify.com/v1/tracks/1SdwlHsv8bWHbAlIw5Jfgo,https://api.spotify.com/v1/audio-analysis/1SdwlHsv8bWHbAlIw5Jfgo,350300,4
5,0,1EntfuxWPYjI8ONzkfNb0W,Applause,Lady Gaga,0,0,0.669,0.78,7,-4.287,0,0.053,0.0265,1.63e-06,0.143,0.738,139.945,audio_features,spotify:track:1EntfuxWPYjI8ONzkfNb0W,https://api.spotify.com/v1/tracks/1EntfuxWPYjI8ONzkfNb0W,https://api.spotify.com/v1/audio-analysis/1EntfuxWPYjI8ONzkfNb0W,212333,4
6,1,3180WDzph4WrS4sLSNcGfa,Wings,Little Mix,1,0,0.742,0.878,9,-3.127,0,0.128,0.000758,8.88e-05,0.286,0.564,114.965,audio_features,spotify:track:3180WDzph4WrS4sLSNcGfa,https://api.spotify.com/v1/tracks/3180WDzph4WrS4sLSNcGfa,https://api.spotify.com/v1/audio-analysis/3180WDzph4WrS4sLSNcGfa,221720,4
7,0,7CKfP7ge1Er4CAzgK0OtyC,Finesse - Pink Panda Remix; feat. Cardi B,Bruno Mars/Cardi B/Pink Panda,1,0,0.751,0.888,5,-4.952,0,0.0826,0.0297,0,0.253,0.61,123.976,audio_features,spotify:track:7CKfP7ge1Er4CAzgK0OtyC,https://api.spotify.com/v1/tracks/7CKfP7ge1Er4CAzgK0OtyC,https://api.spotify.com/v1/audio-analysis/7CKfP7ge1Er4CAzgK0OtyC,148064,4
8,0,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,1,0,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4
